,ID,Start time,Completion time,Email,Name,Language,AlreadyUse,HasInterest,PossibleFunctions,Other,KnowYourName,Subtitles,Formal/informal,M/F/NB,Age,Gender
546,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
547,67,2022-02-11 17:14:04,2022-02-11 17:15:32,anonymous,,English (United States)‎,Ja,Ja,,,Ja,Ja,Familiært sprog,Mand,Under 18,Mand
548,68,2022-02-11 18:29:54,2022-02-11 18:30:38,anonymous,,English (United States)‎,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Mand
549,68,2022-02-11 18:29:54,2022-02-11 18:30:38,anonymous,,English (United States)‎,Nej,Ja,To-do liste,,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Mand
550,68,2022-02-11 18:29:54,2022-02-11 18:30:38,anonymous,,English (United States)‎,Nej,Ja,Vækkeur (præcis klokkeslæt),,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Mand
551,68,2022-02-11 18:29:54,2022-02-11 18:30:38,anonymous,,English (United States)‎,Nej,Ja,Åbner programmer på din desktop,,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Mand
552,68,2022-02-11 18:29:54,2022-02-11 18:30:38,anonymous,,English (United States)‎,Nej,Ja,,,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Mand
553,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Informationssøgning på Google,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
554,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
555,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Sende emails,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
556,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Oplæse indkomne emails,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
557,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
558,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,To-do liste,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
559,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Påmindelser (du vælger hvornår),,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
560,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Vækkeur (præcis klokkeslæt),,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
561,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Timer (om X minutter),,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
562,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,Dagens nyheder,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
563,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
564,69,2022-02-11 19:53:24,2022-02-11 19:54:49,anonymous,,English (United States)‎,Nej,Ja,,,Nej,Ja,Formelt sprog,Ikke-binær,18-24,Mand
565,70,2022-02-11 23:25:14,2022-02-11 23:26:50,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Nej,Ja,Familiært sprog,Kvinde,25-34,Kvinde
566,70,2022-02-11 23:25:14,2022-02-11 23:26:50,anonymous,,Dansk,Nej,Ja,Informationssøgning på Wikipedia,,Nej,Ja,Familiært sprog,Kvinde,25-34,Kvinde
567,70,2022-02-11 23:25:14,2022-02-11 23:26:50,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Familiært sprog,Kvinde,25-34,Kvinde
568,70,2022-02-11 23:25:14,2022-02-11 23:26:50,anonymous,,Dansk,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Familiært sprog,Kvinde,25-34,Kvinde
569,70,2022-02-11 23:25:14,2022-02-11 23:26:50,anonymous,,Dansk,Nej,Ja,"""Fortæl mig en vittighed""",,Nej,Ja,Familiært sprog,Kvinde,25-34,Kvinde
570,70,2022-02-11 23:25:14,2022-02-11 23:26:50,anonymous,,Dansk,Nej,Ja,Matematiske beregninger,,Nej,Ja,Familiært sprog,Kvinde,25-34,Kvinde
571,70,2022-02-11 23:25:14,2022-02-11 23:26:50,anonymous,,Dansk,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Familiært sprog,Kvinde,25-34,Kvinde
572,70,2022-02-11 23:25:14,2022-02-11 23:26:50,anonymous,,Dansk,Nej,Ja,,,Nej,Ja,Familiært sprog,Kvinde,25-34,Kvinde
573,71,2022-02-12 00:00:40,2022-02-12 00:02:52,anonymous,,English (United States)‎,Nej,Nej,Informationssøgning på Google,,Nej,Nej,Formelt sprog,Mand,25-34,Mand
574,71,2022-02-12 00:00:40,2022-02-12 00:02:52,anonymous,,English (United States)‎,Nej,Nej,Matematiske beregninger,,Nej,Nej,Formelt sprog,Mand,25-34,Mand
575,71,2022-02-12 00:00:40,2022-02-12 00:02:52,anonymous,,English (United States)‎,Nej,Nej,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Nej,Formelt sprog,Mand,25-34,Mand
576,71,2022-02-12 00:00:40,2022-02-12 00:02:52,anonymous,,English (United States)‎,Nej,Nej,Oprette notater / tekst filer som i dikterer,,Nej,Nej,Formelt sprog,Mand,25-34,Mand
577,71,2022-02-12 00:00:40,2022-02-12 00:02:52,anonymous,,English (United States)‎,Nej,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Nej,Formelt sprog,Mand,25-34,Mand
578,71,2022-02-12 00:00:40,2022-02-12 00:02:52,anonymous,,English (United States)‎,Nej,Nej,,,Nej,Nej,Formelt sprog,Mand,25-34,Mand
579,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,Åbner programmer på din desktop,not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
580,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,"""Fortæl mig en vittighed""",not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
581,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,Vækkeur (præcis klokkeslæt),not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
582,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,Påmindelser (du vælger hvornår),not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
583,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,To-do liste,not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
584,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,Oprette notater / tekst filer som i dikterer,not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
585,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,Oplæse indkomne emails,not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
586,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
587,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,Informationssøgning på Google,not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
588,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,Matematiske beregninger,not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
589,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
590,72,2022-02-12 00:11:04,2022-02-12 00:13:52,anonymous,,English (United States)‎,Nej,Ja,,not really a function but users could be able to choose what gendered voice/accent the VA has (like on iPhone),Nej,Ja,Familiært sprog,Ikke-binær,18-24,Kvinde
591,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Informationssøgning på Google,Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
592,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
593,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Sende emails,Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
594,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Oplæse indkomne emails,Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
595,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Oprette notater / tekst filer som i dikterer,Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
596,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,To-do liste,Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
597,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Påmindelser (du vælger hvornår),Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
598,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Vækkeur (præcis klokkeslæt),Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
599,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Timer (om X minutter),Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
600,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,Dagens nyheder,Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
601,73,2022-02-12 04:05:27,2022-02-12 04:06:51,anonymous,,English (United States)‎,Nej,Ja,,Find file on my computer,Nej,Nej,Familiært sprog,Ikke-binær,35-44,Kvinde
602,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Informationssøgning på Google,,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
603,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Informationssøgning på Wikipedia,,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
604,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
605,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
606,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,To-do liste,,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
607,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Påmindelser (du vælger hvornår),,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
608,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Timer (om X minutter),,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
609,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Vækkeur (præcis klokkeslæt),,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
610,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Åbner programmer på din desktop,,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
611,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,Matematiske beregninger,,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
612,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
613,74,2022-02-12 04:48:29,2022-02-12 04:51:52,anonymous,,English (United States)‎,Nej,Nej,,,Ja,Ja,Formelt sprog,Kvinde,18-24,Kvinde
614,75,2022-02-12 07:02:09,2022-02-12 07:03:52,anonymous,,Dansk,Nej,Nej,Informationssøgning på Google,,Ja,Ja,Formelt sprog,Kvinde,65+,Kvinde
615,75,2022-02-12 07:02:09,2022-02-12 07:03:52,anonymous,,Dansk,Nej,Nej,,,Ja,Ja,Formelt sprog,Kvinde,65+,Kvinde
616,76,2022-02-12 09:03:34,2022-02-12 09:04:59,anonymous,,Dansk,Ja,Nej,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Nej,Formelt sprog,Ikke-binær,25-34,Kvinde
617,76,2022-02-12 09:03:34,2022-02-12 09:04:59,anonymous,,Dansk,Ja,Nej,,,Nej,Nej,Formelt sprog,Ikke-binær,25-34,Kvinde
618,77,2022-02-12 11:25:44,2022-02-12 11:26:47,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Familiært sprog,Mand,25-34,Mand
619,77,2022-02-12 11:25:44,2022-02-12 11:26:47,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Ja,Ja,Familiært sprog,Mand,25-34,Mand
620,77,2022-02-12 11:25:44,2022-02-12 11:26:47,anonymous,,Dansk,Ja,Ja,"""Fortæl mig en vittighed""",,Ja,Ja,Familiært sprog,Mand,25-34,Mand
621,77,2022-02-12 11:25:44,2022-02-12 11:26:47,anonymous,,Dansk,Ja,Ja,Dagens nyheder,,Ja,Ja,Familiært sprog,Mand,25-34,Mand
622,77,2022-02-12 11:25:44,2022-02-12 11:26:47,anonymous,,Dansk,Ja,Ja,Matematiske beregninger,,Ja,Ja,Familiært sprog,Mand,25-34,Mand
623,77,2022-02-12 11:25:44,2022-02-12 11:26:47,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Familiært sprog,Mand,25-34,Mand
624,77,2022-02-12 11:25:44,2022-02-12 11:26:47,anonymous,,Dansk,Ja,Ja,,,Ja,Ja,Familiært sprog,Mand,25-34,Mand
625,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
626,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
627,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Informationssøgning på Wikipedia,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
628,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Sende emails,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
629,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
630,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Oplæse indkomne emails,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
631,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,To-do liste,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
632,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
633,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
634,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
635,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,"""Fortæl mig en vittighed""",,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
636,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Dagens nyheder,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
637,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Åbner programmer på din desktop,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
638,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,Matematiske beregninger,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
639,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
640,78,2022-02-12 12:46:19,2022-02-12 12:50:05,anonymous,,Dansk,Ja,Ja,,,Ja,Ja,Formelt sprog,Ikke-binær,65+,Mand
641,79,2022-02-12 21:37:37,2022-02-12 21:39:32,anonymous,,Dansk,Nej,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
642,79,2022-02-12 21:37:37,2022-02-12 21:39:32,anonymous,,Dansk,Nej,Ja,Oprette notater / tekst filer som i dikterer,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
643,79,2022-02-12 21:37:37,2022-02-12 21:39:32,anonymous,,Dansk,Nej,Ja,Matematiske beregninger,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
644,79,2022-02-12 21:37:37,2022-02-12 21:39:32,anonymous,,Dansk,Nej,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
645,79,2022-02-12 21:37:37,2022-02-12 21:39:32,anonymous,,Dansk,Nej,Ja,,,Nej,Ja,Formelt sprog,Kvinde,18-24,Kvinde
646,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
647,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Informationssøgning på Wikipedia,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
648,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Familiært sprog,Mand,55-64,Mand
649,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Sende emails,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
650,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Oplæse indkomne emails,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
651,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Oprette notater / tekst filer som i dikterer,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
652,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,To-do liste,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
653,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Påmindelser (du vælger hvornår),,Ja,Ja,Familiært sprog,Mand,55-64,Mand
654,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Vækkeur (præcis klokkeslæt),,Ja,Ja,Familiært sprog,Mand,55-64,Mand
655,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Timer (om X minutter),,Ja,Ja,Familiært sprog,Mand,55-64,Mand
656,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,"""Fortæl mig en vittighed""",,Ja,Ja,Familiært sprog,Mand,55-64,Mand
657,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Dagens nyheder,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
658,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Åbner programmer på din desktop,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
659,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,Matematiske beregninger,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
660,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,"Enhedskonvertering (valuta, vægt, osv.)",,Ja,Ja,Familiært sprog,Mand,55-64,Mand
661,80,2022-02-13 11:04:46,2022-02-13 11:08:45,anonymous,,Dansk,Ja,Ja,,,Ja,Ja,Familiært sprog,Mand,55-64,Mand
662,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Informationssøgning på Google,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
663,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Informationssøgning på Wikipedia,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
664,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Sende emails,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
665,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Oplæse indkomne emails,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
666,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Oprette notater / tekst filer som i dikterer,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
667,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,To-do liste,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
668,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Vækkeur (præcis klokkeslæt),"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
669,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Timer (om X minutter),"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
670,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,"""Fortæl mig en vittighed""","Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
671,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Dagens nyheder,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
672,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Oversættelse til et valgfrit sprog (Google oversæt),"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
673,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Påmindelser (du vælger hvornår),"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
674,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,Åbner programmer på din desktop,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
675,81,2022-02-13 11:01:36,2022-02-13 11:10:31,anonymous,,Dansk,Nej,Nej,,"Create Meeting invitations, deleting meetings, cancelling etc ",Nej,Ja,Familiært sprog,Ikke-binær,25-34,Kvinde
676,82,2022-02-13 11:21:09,2022-02-13 11:22:17,anonymous,,Dansk,Nej,Ja,Informationssøgning på Google,,Nej,Ja,Familiært sprog,Mand,35-44,Kvinde
677,82,2022-02-13 11:21:09,2022-02-13 11:22:17,anonymous,,Dansk,Nej,Ja,Vækkeur (præcis klokkeslæt),,Nej,Ja,Familiært sprog,Mand,35-44,Kvinde
678,82,2022-02-13 11:21:09,2022-02-13 11:22:17,anonymous,,Dansk,Nej,Ja,,,Nej,Ja,Familiært sprog,Mand,35-44,Kvinde
679,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Informationssøgning på Google,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
680,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Informationssøgning på Wikipedia,,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
681,83,2022-02-13 11:20:47,2022-02-13 11:22:42,anonymous,,Dansk,Ja,Ja,Oversættelse til et valgfrit sprog (Google oversæt),,Ja,Ja,Formelt sprog,Ikke-binær,45-54,Kvinde
